name,latitude,longitude,is_similar
QQwiMBOsXKjKkD,12.859610695224015,77.67429463794004,1
QQwiMBOsXKjKkDR,12.858662632806102,77.67339576992164,1
KPNszYLaOUtlfDW,13.028452798344578,77.73163620832652,0
OpjtOxeekjSGWME,12.887526074373737,77.63141427060351,0
fvKXyyJrqHiURP,12.888521714524977,77.54724393674952,1
fhvKXyyJrqHiURP,12.889311956985456,77.54723408880979,1
QfoPbXPXvBDQyje,13.063930277102386,77.5355790905005,0
LVlSBNxEERIFHbMa,12.917660158196009,77.52775863927067,1
LVlSBNxEERIFHbM,12.916683591993335,77.52818599842746,1
GjnJbQtfRFTZftvl,12.914483096367908,77.56266521562083,1
GjnJbQtfRFTZftv,12.91465789276929,77.56214560286442,1
pqxDWIePiDUCOpVT,12.9134499966782,77.49425564095128,1
pqxDWIePiDUCOpV,12.913487579037568,77.49459993934184,1
RAdodbtcopxMdhc,13.056880015136995,77.6021259374851,0
YDfrDaRrRjNDVXb,13.0172786447053,77.74043613313135,0
cxSMhTDnkikDYmB,12.852908436306466,77.67624931999303,0
sBekKTEtiVjJmwkK,13.052995157644348,77.64586014505738,1
sBekKTEtiVjJmwk,13.053514960017758,77.64509554746418,1
LzmCQYJbzjdynny,12.900079192112557,77.74021021144912,0
qGhHAimoGFrGUOu,12.96243256799746,77.53432783805916,0
mzyXaIDiahUBmlll,13.082962200565095,77.55984612679788,1
mzyXaIDiahUBmll,13.08359705599434,77.55903282446408,1
PQZGDqElFZjNYQE,13.076183723234172,77.46145851208688,0
puOQmLhHLiEOvB,13.02301250806919,77.5179264934555,1
jpuOQmLhHLiEOvB,13.022680920681143,77.51758777084792,1
qoiLyJBHIgAXOc,12.969776324536449,77.50490134997185,1
qoiVLyJBHIgAXOc,12.969820776953524,77.50550459202441,1
HmqofMelkAMeVZ,13.030698783040586,77.5251860863953,1
HmqofMelkAMeVVZ,13.03125992834487,77.5258723139447,1
XbhGTlkcGEJhXqB,12.9634338691086,77.47156011390348,0
VUUmoEigVovEGDt,13.05297242842624,77.59796092440791,0
amEMoWjVfqktnHF,12.907841974143064,77.53276297434002,0
MaphqzNHZkZerwg,12.881875851309378,77.65965715738675,0
CTzqBENdvuNxlNi,12.921195092176728,77.55063664217268,0
qjTnVtTxUoYoREKH,13.070185796203075,77.55014854117415,1
qjTnVtTxUoYoREK,13.069653301674771,77.54966477696242,1
HlSyHmksRgJpAOp,13.013649115775346,77.51061338158722,0
lUDSOlVnQFyLLnJ,12.876706039324644,77.48142202112041,0
qZcJaoNCkccwFU,13.039263757529978,77.63558529107847,1
qZcJaWoNCkccwFU,13.039489858768896,77.63512626782111,1
kewcosmbRTHHBCS,13.07089751239026,77.5787595633905,0
opYpQLMQgFVIzakR,13.027626289132067,77.55944800282654,1
opYpQLMQgFVIzak,13.026909076832307,77.5599178698305,1
nlBoAQmMrAdOyim,12.90982230186449,77.44523921555727,0
aYIIOZNqNtyvbJo,12.880358515413276,77.69888739611405,0
XpaBaZBPWxTwlyd,12.86222774796703,77.610403235519,0
srdxilrqHVUKLOO,12.96306183614274,77.58648940696605,0
RTEMZabMFvPYMnR,12.87395544545026,77.59379577209491,0
yiyLnTQVVsJhVbS,13.013896702358206,77.63215694540018,0
rKZaoYPyYqmScAc,13.08854995371599,77.70692737879027,0
JKPBIFgeyripHYW,12.971139298088309,77.57592352157613,0
eJcqbZhBcksxytf,13.082950483299843,77.52882039394554,0
caNSZpoqqkrLcmd,12.876317834014325,77.5264960662646,0
mWESAXnPmfyneRx,13.01995455179745,77.59448726319341,0
NKaTyQNjoRAszyG,12.92812122910478,77.49229382417745,0
kggGpPNiXIPDuqs,12.91860492144434,77.59143186437421,0
JxvnSpmsVoAJFF,12.968373450448391,77.53820513056668,1
JxmvnSpmsVoAJFF,12.968109465063971,77.53904928659495,1
iwLDxSUqeHQMbPc,12.937181004856129,77.66867282869529,0
aNXhldbfkuhEAiY,12.981047609651414,77.70846955745724,0
cATceyPXUpHYsMK,12.935193277979351,77.48953657658932,0
iYOQOntLdIiUJWwW,12.875022467980722,77.52545080727535,1
iYOQOntLdIiUJWw,12.874325396181636,77.5262908811676,1
SkZYKkUsNEzIWm,12.954494024386385,77.58831543980116,1
SkZYKkUesNEzIWm,12.95489063925341,77.58775992721449,1
eeKnmeTTcRvKIbZ,12.884127831574112,77.46310344154976,0
umhNiUbjXbBBBUn,12.898079453335855,77.4838880487308,0
OwBZhFTwHEfwLkU,13.078942867161414,77.58206643603079,0
xoEdnZUApqbEnAP,12.974120367454445,77.68116826265826,0
dGdWIMrVPnswAZPp,13.05054485784662,77.68695155813991,1
dGdWIMrVPnswAZP,13.049900430849142,77.68646569364455,1
sKElwdLVnLwjhZEh,12.915839965080629,77.63370275563237,1
sKElwdLVnLwjhZE,12.916718300137974,77.63381620817631,1
uKJSgCZfSmCxBwW,12.94809325700868,77.73842332758535,0
HwhJHRrPLnyiasR,13.042911388783333,77.69743170821815,0
QaPDKrhDoxMXILZ,12.93352570001866,77.69619617135538,0
UiCTxOPUOjKDzVSv,13.01494697343566,77.50736766689651,1
UiCTxOPUOjKDzVS,13.015815311157189,77.5064565813964,1
hLnBfqHPAJEpCVh,12.89648846608254,77.57555168586273,0
CzxesbMKSwUAcTO,13.012203608456844,77.5859674457196,0
MSxAtSIqkPqiEcb,12.921406660646756,77.5158675453152,0
OJwJHYKMIkrlUco,12.874103760492408,77.69104626880211,0
SWhmohQDzIXeGaX,13.058631775055336,77.63539656240542,0
GiZPUJwFzszBmxI,12.93519559622998,77.5733828359181,0
IytuRjvmrUlilCC,12.9053709013824,77.48309378391293,0
yjYvGBpjQeYtOtI,12.94168384868758,77.4784145832288,0
fqsyMInuQxDnyUt,13.068019303253951,77.53191217647553,0
rEibECARVGevGzo,12.951824291148933,77.70715730128732,0
HbfEsOaECdmcdsU,12.988289906094227,77.48787863569225,0
RSNgWdukaOnqhNI,13.024531897555562,77.66613514789647,0
AljOKMHcNDHLPPT,12.862928528871144,77.51977338972041,0
diyxuraMFIbQubL,12.899886625711776,77.44717959254592,0
KZOuWKDniFQPyYGN,12.941523613066405,77.45155166101104,1
KZOuWKDniFQPyYG,12.942005489949864,77.45136624401472,1
ZJrxkcjMcHsqaBH,12.94233720582796,77.47907660843451,0
DliYnoziYgRbMm,12.85895701233096,77.67396635346466,1
DliYnoziYTgRbMm,12.859472230122783,77.67395942288005,1
SEndJOAxuyEYlGik,13.090869584462109,77.5373242716602,1
SEndJOAxuyEYlGi,13.091157685371856,77.53718908778134,1
UswyRHeeYaRwPjR,12.881821861723012,77.47168561626911,0
lPdNkrwXcxueHGm,12.886556929433434,77.56512637171772,0
LYRpSqZaNeojwqr,13.088977655102015,77.4615381806608,0
nUZHDwNStxYzQRu,12.90958777032096,77.61801624175709,0
JPgslMgZSqSLIdY,13.060722318683473,77.5233090242738,0
fryPzVNafrjMFuq,13.060574863983623,77.58835575895068,0
RBTIJNOZgsRcAhe,13.026019229076118,77.71638355412193,0
EwlNaEFAdiSMJje,12.97245002686163,77.66982681650346,0
UBGnVhraXjyRTlR,12.878346241296615,77.67102987648013,0
DbFVdczFEopkSfD,12.91560595825021,77.6165691741362,0
zdMzGAUJNExgYJC,12.878816800086543,77.71913278389493,0
yFfWwKdQXlTtQDk,13.02774936510649,77.7060164001097,0
JjsFDeoQFFdVsZu,13.044500368203822,77.5938704159162,0
ythhpBuudzCMURc,12.914216505909424,77.62819973152607,0
ZrjgfHZsEwmxnhX,13.096305740495149,77.68423578997513,0
aIBdBmtMPPZRDAE,13.004215596311791,77.66020901381988,0
RdVjNqLLaWjSbtNd,12.916218988613483,77.66754385117903,1
RdVjNqLLaWjSbtN,12.916679531920462,77.66754685149168,1
ygpmDkQStSbghGX,12.941009786658087,77.47467715337534,0
IyFsCZdFdXivDng,12.981534015117552,77.71547406500122,0
rDzqEidMnAcCkkU,12.959385412233551,77.59654895539593,0
znmAfCFhToxyjRZ,12.945737090241913,77.50693846976249,0
XvaUqLUlLlsxlxc,12.966732446715817,77.53907914868871,0
KzIfvPTxurZZysCi,12.882783979777576,77.48912685451123,1
KzIfvPTxurZZysC,12.88192155926852,77.48948074725351,1
CHYfnHsXRAOeoAU,12.944469726759223,77.58233925889236,0
rObzulJNhfFPric,12.964731841632938,77.61081533700123,0
ggodkJXeCoMqgPh,12.897271959468991,77.45852131221062,0
MjeSyJGUguGuBfc,12.94391415224903,77.45699585281979,0
IGHYNOxjqaTzdMJ,12.956704193714216,77.47596365023664,0
XTTWDYoTgeyLIZL,12.978335764074185,77.45738468224981,0
mjQpnXNJEkrgjFj,12.956677018810922,77.70211039508187,0
JjxehSLQrTtpdTfL,13.033662665776715,77.6865224622835,1
JjxehSLQrTtpdTf,13.033269777021284,77.68666332957568,1
kxFfRCndxbkgRy,12.853558016708522,77.66038369359806,1
kxFfGRCndxbkgRy,12.853649473284865,77.66079930279753,1
VIFKtwKZJtVEbGK,12.959102085448682,77.47191431612048,0
VojyDDmVUACUpgn,12.860745470551766,77.6385163468909,0
XWhuUncPaQxFZJ,13.012935653965982,77.61792260734282,1
XWhuUncPaQDxFZJ,13.012127003201275,77.61696465653306,1
eGMxPXNRMgQrMvt,12.927272072784127,77.64493020641251,0
ihozRPxDPkcHLPx,13.049808922139269,77.55039355792675,0
ShcayepooKtuENXF,12.954072492019428,77.56996961254016,1
ShcayepooKtuENX,12.955016172298505,77.5706376341551,1
VbyvMtliYFNYdIu,12.958023315022237,77.5705135875664,0
ULUlaMQoAVELdxY,12.855558640591404,77.5090166120401,0
osoQUBueAWYyKBt,12.992761247584031,77.58585884010778,0
hlEGlIKTvkTMPZB,13.03974835759452,77.52923722415723,0
LXbgiidijXByDoE,12.954625570568588,77.64403001159559,0
phaSXRCBVGpJuiv,12.89704037659124,77.64719660651254,0
zJCCOqxTgTiQvuR,12.95240493384626,77.6857750291719,0
yDnETDTcakXPjR,12.866123354793952,77.64652201138601,1
yDnETDTFcakXPjR,12.865852808112011,77.64573567673995,1
EFrEJMUTPgLZPiN,13.02110412233086,77.6220115676078,0
HVHETwdOdxbPXgG,13.080085912292208,77.52083916260007,0
EqNWQDRDptWLbnJ,12.970295622901157,77.54817148173414,0
wIyHIUaxZOopVnH,12.931265005615025,77.73187472817743,0
